r1,r2,r3,r4,t,d1,d2,h,p,freq_ghz,rotation,source
48.49140887189888,35.21377348706652,30.231920768003288,8.602825528955272,0.9605896070055396,1.2287829058197277,0.7308839469937977,9.934983961546576,329.41989566027286,1.057249335044881,0,lf_analytical
42.05536704026835,26.50898456643209,23.06537213979569,3.990802722842806,0.871862472758786,5.227704296723282,1.7404398429315795,1.1185608468878243,103.99114167543682,1.3911276943632307,0,lf_analytical
41.18731875010278,38.015237838182905,16.148434057607673,6.053115003143616,1.7354039017770722,0.9006181626644045,0.6556644348919767,2.478442649746045,41.781431846520775,1.2667694092720632,0,lf_analytical
29.41518981431636,17.592943805220497,11.68091157639094,4.343347154112394,1.7919917254634483,0.5365724929748098,4.114165981968142,2.3749197193432243,109.96448456049576,2.0538664911893374,0,lf_analytical
42.92514135654802,32.41664343098194,9.60004287861032,3.217575872666184,1.5057541575656708,7.325980702753976,2.4812592008165657,6.459540664065566,51.86133931094172,2.2500025695119694,0,lf_analytical
32.296692236659666,29.07645608574867,14.244157878342245,11.534471666080178,1.129344207304506,5.651769943636768,2.0126204542046144,0.7951889307219119,148.22345765768918,1.5391131189528071,0,lf_analytical
40.61268077840516,36.74261388904304,18.695991622924986,5.708834046877935,2.9856554348665605,4.493030855110003,0.5458103523497236,5.39959859836502,210.43566698975744,0.9251177497880261,0,lf_analytical
41.79804085538382,27.213067538961678,21.79104378081776,9.80491243892614,1.7869513082852866,3.425399251996429,3.997733733878517,5.726386435470011,219.8129572841752,1.0855999908688627,0,lf_analytical
44.32385885423506,41.356114324658975,24.31350967008928,15.750222859254162,2.050862496960108,0.588261107816493,4.3928500695200166,9.755986770293031,256.6948779541233,0.8199675038411163,0,lf_analytical
44.027346188714766,30.091050898371904,8.142926999739498,8.092554887461173,0.5078883289242652,2.8828930739485026,2.569232520411298,8.497147309926575,25.503576420508672,3.178115110388238,0,lf_analytical
48.24223312128849,33.08167122637944,29.618668817652363,18.85233157183773,1.897807766988293,0.6035686119856223,1.9525168892070608,0.9620080933250844,202.00293343799103,0.5698822844839198,0,lf_analytical
48.383685088043286,39.11357890048575,13.755223945187367,8.185809657914822,2.5687083980376504,6.1518693512144615,2.5410717259935747,3.1554164980461903,170.85584427793046,1.3032539993587473,0,lf_analytical
37.11297385789647,19.401693904275994,6.0345477449866936,5.143114828774214,0.9480561780028472,3.14190544972006,1.877027808855272,2.1739091039770986,176.08768147792475,3.9193788256034234,0,lf_analytical
41.81079979150716,38.6533379379439,14.939501909225749,9.177642222070691,1.3467460166336591,1.562955580090026,3.753366433519417,7.846508518027059,326.02844897677426,1.436088737585859,0,lf_analytical
31.48332839830072,28.07483771391987,17.457078375818732,8.019698414934116,0.6843584496887296,3.3502091706742942,1.2433934945224654,8.897976856887803,174.22433050270843,1.8551740986098044,0,lf_analytical
47.42869940575541,22.0065764267447,5.664837631829684,2.723520269116759,2.5947085081158803,6.253487560191124,1.7147657958125917,8.164866287571279,340.49339331931844,3.2727761959630977,0,lf_analytical
22.666646060700103,20.007566458544968,7.721708642588585,7.71806821653051,0.9573614740378766,6.235217525927649,3.7063420338574153,4.112989309625482,147.4588621262884,1.7797960483688817,0,lf_analytical
43.29032004334156,27.176583877865284,18.543516096375768,13.31945375644037,1.8532559566828013,1.464698465747638,0.5059140277810857,3.899055817897621,77.38209633034808,1.2226339938394453,0,lf_analytical
22.18309623860286,21.546503695421773,19.547245484497328,13.372757561707663,0.6074476730932414,0.9333519433753292,0.5872689091517175,3.470416524609573,63.69466058196545,0.7754875778828418,0,lf_analytical
